caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2333493156,0.5748832231,Not sure,"Worry that the app might collect or misuse personal data (location, contacts, usage history). Concerns about how securely the app stores information—especially if it's health, financial, or political in nature.",Not sure,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Democrat,"Cost-of-living measures
Sustainable reduction of inflation on essential goods: housing, food, health.

Price controls on rents and medicines, directly affecting the middle class and the poorest.

These measures are widely supported, as they cut across partisan divides.",1987,Male,Black,No,4-year,Married,Full-time,"$80,000 - $99,999",Yes,94110,California,Rent,Not very strong Democrat,Joe Biden,Donald Trump,Yes,Liberal,Some of the time,Roman Catholic,Once or twice a month,Yes,Somewhat important,Once a week,2025-06-29 23:55:07,2025-06-29 23:59:41
2333898430,0.5273030203,Yes,None,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Not Sure,Current Direction,Democrat,If the economic situation is getting better,1982,Male,White,No,Post-grad,Married,Full-time,"$100,000 - $119,999",Yes,91914,California,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-30 9:03:16,2025-06-30 9:12:45
2336306158,0.4038075709,No,politics,No,Probably no,No,Yes,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Dislike It,Critical to Me & Others,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Democrat,,1999,Male,Hispanic,Yes,4-year,Never married,Unemployed,"$200,000 - $249,999",No,93727,California,Other,Not very strong Democrat,Did not vote for President,Donald Trump,Yes,Conservative,Only now and then,Atheist,Never,No,Not at all important,Never,2025-07-01 23:21:44,2025-07-01 23:30:09
2330431466,0.9903604317,No,The may not agree with my opinion of the app,No,Definitely no,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,New taxes won’t help tax on carbon is stupidity that would make expensive so the only thing I think is good is making government more efficient,1955,Male,White,No,High school graduate,Married,Retired,"$80,000 - $99,999",No,80925,Colorado,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Once a day,2025-06-27 18:16:05,2025-06-27 18:28:09
2334969842,4.310024601,Yes,None,Not sure,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,,1997,Male,White,No,High school graduate,Married,Full-time,"$50,000 - $59,999",No,80504,Colorado,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Once a week,No,Somewhat important,A few times a week,2025-07-01 1:13:18,2025-07-01 1:33:15
2332291026,0.5606052908,Yes,I am not sure if people would use it,Yes,Probably yes,No,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Democrat,Childcare,1991,Female,White,No,4-year,Married,Full-time,"$100,000 - $119,999",Yes,81403,Colorado,Rent,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-29 2:00:55,2025-06-29 2:37:13
2332035122,0.9967685213,No,the proposals were not very good and idk why it is an app at all.,No,Definitely no,No,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Not Sure,Dislike It,Hate It,Not Sure,Not Sure,Good Idea,Dislike It,Not Sure,Dislike It,Good Idea,Good Idea,Good Idea,Not Sure,Hate It,Good Idea,Good Idea,,Good Idea,Dislike It,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Hate It,Not Sure,Not Sure,Dislike It,Not Sure,Hate It,Current Direction,Republican,Cut wasteful spending. Let DOGE do what it was supposed to do. Cut USAID. Teach core values in school.,1971,Male,White,No,Some college,Married,Full-time,"$150,000 - $199,999",No,6483,Connecticut,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,Seldom,No,Somewhat important,Seldom,2025-06-28 20:50:39,2025-06-28 21:17:42
2333217362,0.6770831812,Not sure,To search about it first,No,Definitely yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Not sure,,1999,Female,Asian,No,Some college,Married,Homemaker,"$80,000 - $99,999",Yes,6779,Connecticut,Rent,Not sure,Did not vote for President,Did not vote for President,No,Moderate,Only now and then,Muslim,Once a week,No,Very important,Several times a day,2025-06-29 17:53:19,2025-06-29 17:57:26
2331682148,0.4627724069,Not sure,N/A,No,Not sure,No,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Not sure,,1995,Female,Hispanic,Yes,2-year,Never married,Full-time,"$30,000 - $39,999",No,6516,Connecticut,Other,Not sure,Did not vote for President,Did not vote for President,Yes,Not sure,Only now and then,Roman Catholic,Never,No,Somewhat important,Don't know,2025-06-30 12:53:39,2025-06-30 13:02:13
2332950308,0.9391432447,No,I don't care to discuss politics with anyone,No,Not sure,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,Not quite sure,1958,Female,White,No,High school graduate,Married,Retired,"$70,000 - $79,999",No,6614,Connecticut,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Not sure,Some of the time,Roman Catholic,Seldom,No,Not at all important,Seldom,2025-06-29 12:51:48,2025-06-29 12:57:30
2336221008,0.8380938751,Yes,it has to have meaning to my family and friends,Not sure,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,change in the community,1971,Male,Black,No,High school graduate,Domestic / civil partnership,Full-time,"$120,000 - $149,999",No,6457,Connecticut,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Nothing in particular,Seldom,No,Not at all important,Never,2025-07-01 22:07:54,2025-07-01 22:19:51
2336272608,1.368384154,Yes,For economic reasons,Not sure,Not sure,No,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Current Direction,Democrat,Less taxes,1981,Female,Black,No,High school graduate,Never married,Full-time,"$80,000 - $99,999",No,6608,Connecticut,Rent,Not very strong Democrat,Did not vote for President,Did not vote for President,Yes,Conservative,Hardly at all,Nothing in particular,A few times a year,No,Somewhat important,A few times a month,2025-07-01 23:17:32,2025-07-01 23:24:25
2332294186,0.8190419181,Yes,"The reservations I would have about sharing this app with others that this is fun to do on your free time. Also , it’s quick and easy to complete.",Yes,Probably no,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Democrat,N/A,2002,Female,Black,No,High school graduate,Never married,Full-time,Prefer not to say,No,19734,Delaware,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Hardly at all,Protestant,A few times a year,Yes,Very important,A few times a week,2025-06-29 2:10:34,2025-06-29 2:16:28
2330431832,0.9612341953,No,I never share information like this with anyone and I'm not planning on starting to do this,No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Dislike It,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Dislike It,Not Sure,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Dislike It,Not Sure,Good Idea,Current Direction,Republican,"very difficult to say, every special interest defensa their own turf so every proposal effects someone positively and others negatively; makes consensu chalenging",1941,Female,White,No,Post-grad,Married,Retired,"$50,000 - $59,999",No,33547,Florida,Rent,Not very strong Republican,Jo Jorgensen,Donald Trump,Yes,Moderate,Some of the time,Protestant,Once a week,No,Somewhat important,A few times a week,2025-06-27 18:17:47,2025-06-27 18:29:26
2332448974,0.9967685213,Not sure,not sure about it,No,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,none,1969,Male,White,No,Some college,Never married,Permanently disabled,"$10,000 - $19,999",No,33063,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Once or twice a month,No,Somewhat important,Once a day,2025-06-29 5:17:15,2025-06-29 5:25:57
2332449056,0.7951335025,Yes,none,Yes,Definitely yes,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1962,Male,White,No,Some college,Married,Retired,"$60,000 - $69,999",No,33936,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Seldom,No,Somewhat important,A few times a week,2025-06-29 5:18:31,2025-06-29 5:32:42
2332904636,1.581165668,Yes,My privacy,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,Few taxes,1984,Male,White,No,High school graduate,Married,Full-time,"$80,000 - $99,999",Yes,33144,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Only now and then,Roman Catholic,Once a week,Yes,Somewhat important,Several times a day,2025-06-29 12:17:56,2025-06-29 12:21:55
2333129136,0.8950268235,Not sure,I don't like to tell others what to do. Maybe if it came up in conversation.,Not sure,Definitely yes,Not sure,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Good Idea,,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Republican,"We need a flat tax!!!  The idea has been around forever and it needs to be implemented.  No IRS, millions saved.  Much more fair to EVERYBODY.
The private health insurance companies are bleeding us all dry, they are the reason our health care is so expensive and only available in certain areas.  I'm not into socialized medicine but the system we have now SUCKS!!!  The only ones who like it are the middle men in insurance and the pharmaceutical industry.",1960,Female,White,No,4-year,Married,Full-time,"$100,000 - $119,999",No,32259,Florida,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,A few times a year,No,Somewhat important,Once a day,2025-06-29 15:57:21,2025-06-29 16:13:41
2333533854,1.04193764,No,Sounds like it's promoting big government,No,Definitely yes,Not sure,Not sure,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Republican,,1967,Male,White,No,High school graduate,Married,Full-time,"$80,000 - $99,999",Yes,34769,Florida,Own,Not very strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-30 0:56:14,2025-06-30 1:04:39
2333493488,0.87639929,Not sure,I don't know if they would use it.,Not sure,Not sure,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Hate It,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Critical to Me & Others,Good Idea,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,I am not sure what I would change,1993,Female,White,No,High school graduate,Never married,Full-time,"$20,000 - $29,999",No,33584,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Something else,A few times a year,No,Somewhat important,A few times a week,2025-06-29 23:58:16,2025-06-30 1:38:09
2334155344,0.6177450827,Not sure,"Different viewpoints, family harmony.",No,Not sure,Not sure,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,,1934,Male,White,No,Some college,Widowed,Retired,"$20,000 - $29,999",No,33763,Florida,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-30 19:16:20,2025-06-30 19:43:27
