caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2259037862,1.677360312,Yes,Idk,No,Definitely yes,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,MORE MONEY TO THE AMERICAN PEOPLE,1997,Female,White,No,High school graduate,Domestic / civil partnership,Full-time,Prefer not to say,No,86401,Arizona,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Don't know,Jewish,Never,No,Somewhat important,Once a week,2025-05-20 20:20:40,2025-05-20 20:25:33
2260295050,1.200249799,Not sure,Have to try it first,No,Definitely yes,Not sure,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1963,Male,White,No,Some college,Never married,Unemployed,"$30,000 - $39,999",No,85730,Arizona,Own,Independent,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-05-21 17:38:31,2025-05-21 17:47:55
2253055150,1.049054331,Yes,Scam!,Yes,Probably yes,Not sure,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1952,Female,Black,No,Post-grad,Never married,Part-time,"$100,000 - $119,999",No,85745,Arizona,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Some of the time,Protestant,More than once a week,Yes,Very important,A few times a week,2025-05-19 21:23:37,2025-05-19 21:33:11
2259038486,0.8564565783,No,I don`t like sending invites to apps. People have enough apps pointed at them already.,No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Democrat,,1969,Male,Asian,No,4-year,Never married,Full-time,"$70,000 - $79,999",No,85297,Arizona,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-05-20 20:22:06,2025-05-20 20:38:16
2259031646,0.7685412933,Yes,Lack of interest of some who would receive it.,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Good Idea,Dislike It,Grand Bargain,Democrat,,1968,Male,Hispanic,Yes,Some college,Never married,Permanently disabled,"$20,000 - $29,999",No,85139,Arizona,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,Never,No,Not too important,Once a day,2025-05-20 20:16:19,2025-05-20 20:49:13
2260049196,0.815477644,Yes,Privacy issues,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Democrat,"AI and privacy regulation
Tax Fairness for big tech
Local economic Development grants",1999,Male,Hispanic,Yes,High school graduate,Never married,Full-time,"$80,000 - $99,999",No,85008,Arizona,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Roman Catholic,A few times a year,Yes,Somewhat important,Seldom,2025-05-21 8:21:42,2025-05-21 8:30:17
2260413338,1.600292078,Yes,It mainly centers on right wing concerns and solutions.,Yes,Probably no,Not sure,No,Good Idea,Dislike It,Good Idea,Dislike It,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Dislike It,Good Idea,Not Sure,Not Sure,Good Idea,Dislike It,Grand Bargain,Democrat,,1950,Female,White,No,Post-grad,Married,Retired,Prefer not to say,No,85741,Arizona,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Something else,Seldom,No,Not at all important,A few times a week,2025-05-21 11:18:09,2025-05-21 11:38:32
2260927858,0.506155761,Yes,memories,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Democrat,"Allow states and communities more flexibility in implementing education, health care, and infrastructure reforms based on local needs, while still meeting national goals.",1991,Female,Asian,No,Post-grad,Married,Full-time,"$40,000 - $49,999",Yes,85017,Arizona,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Roman Catholic,More than once a week,Yes,Very important,A few times a week,2025-05-21 15:16:54,2025-05-21 15:47:31
2251304054,0.4402954356,Yes,None,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1990,Male,White,No,High school graduate,Separated,Unemployed,"$20,000 - $29,999",No,72081,Arkansas,Own,Strong Republican,Did not vote for President,Did not vote for President,Yes,Conservative,Most of the time,Roman Catholic,Never,No,Not at all important,Never,2025-05-16 17:01:33,2025-05-16 17:07:15
2261156068,0.6354502916,Not sure,"Still a lot of questions about the proposals, to little information to make a firm decision.",Yes,Not sure,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Dislike It,Not Sure,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Good Idea,Grand Bargain,Other,,1951,Male,White,No,2-year,Divorced,Retired,"$60,000 - $69,999",No,71913,Arkansas,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Some of the time,Protestant,Seldom,No,Somewhat important,A few times a week,2025-05-21 17:38:52,2025-05-21 18:07:05
2251065936,0.7707474504,Yes,None,No,Definitely yes,Not sure,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1958,Female,White,No,4-year,Married,Retired,"$70,000 - $79,999",No,72034,Arkansas,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-16 17:01:00,2025-05-16 17:08:23
2257341012,0.3889554436,No,None,No,Definitely no,No,No,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Independent,"Any positive changes would be short lived
Cause God is going to utterly destroy America",1987,Female,Black,No,High school graduate,Never married,Unemployed,"Less than $10,000",No,72401,Arkansas,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Only now and then,Protestant,Never,Yes,Very important,Several times a day,2025-05-19 21:23:13,2025-05-19 21:31:02
2259345330,0.8303684392,No,Don't agree with too many of the elements.,No,Probably yes,No,No,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Hate It,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Hate It,Hate It,Hate It,Good Idea,Not Sure,Good Idea,Dislike It,Good Idea,Good Idea,Hate It,Hate It,Hate It,Current Direction,Independent,Can't support total package.,1953,Male,White,No,Post-grad,Married,Retired,"$80,000 - $99,999",No,72401,Arkansas,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Buddhist,A few times a year,No,Not too important,Seldom,2025-05-21 0:16:25,2025-05-21 0:37:33
2259682698,0.8423762856,Not sure,they dislike politicians,Not sure,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1967,Male,White,No,High school graduate,Married,Full-time,"$70,000 - $79,999",No,72011,Arkansas,Own,Independent,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Mormon,Once a week,Yes,Very important,Several times a day,2025-05-21 4:16:06,2025-05-21 4:30:37
2260312536,1.006588699,No,The same solutions to the same problems my family will not be interested in,No,Definitely no,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Independent,"Give FBA's reparations for the 400 years of slavery, murder, rape, terror, and torture their ancestors went through a stain on the country that should have been paid long ago. It's like climate change and the debt. Why keep passing it on to the next generation? The same GOD that punished Egypt is going to punish America",1980,Female,Black,No,2-year,Never married,Permanently disabled,"Less than $10,000",No,72335,Arkansas,Rent,Independent,Did not vote for President,Did not vote for President,No,Conservative,Only now and then,Muslim,Never,No,Very important,A few times a week,2025-05-21 10:24:00,2025-05-21 11:29:34
2259164982,1.218531859,Not sure,Not sure,No,Not sure,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Democrat,Affordable health,1977,Male,Black,No,4-year,Domestic / civil partnership,Other,"$100,000 - $119,999",Yes,72368,Arkansas,Own,Strong Democrat,Did not vote for President,Did not vote for President,Yes,Very liberal,Only now and then,Protestant,Once a week,Yes,Very important,Several times a day,2025-05-20 22:24:07,2025-05-20 22:40:38
2255193050,0.8267841703,Not sure,They might not use it or think I was trying to trick them into something they wouldn't like or might hurt them by idenity theft.,No,Not sure,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Republican,,1954,Female,White,No,Some college,Divorced,Retired,"$20,000 - $29,999",No,95540,California,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Hardly at all,Protestant,Never,No,Very important,Several times a day,2025-05-19 21:32:30,2025-05-19 22:37:40
2258655700,0.4736820158,Yes,security,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Current Direction,Republican,decrease inflation,2000,Male,White,No,Post-grad,Married,Full-time,"$60,000 - $69,999",Yes,94122,California,Own,Not very strong Republican,Donald Trump,Kamala Harris,Yes,Conservative,Most of the time,Roman Catholic,Once a week,No,Very important,Several times a day,2025-05-20 18:21:10,2025-05-20 18:26:33
2258972188,0.9691342136,Yes,Many people I know are stupid or vote emotionally rather then logically.,No,Definitely no,Not sure,Yes,Hate It,Good Idea,Hate It,Hate It,Hate It,Hate It,Hate It,Dislike It,Hate It,Dislike It,Hate It,Not Sure,Critical to Me & Others,Hate It,Hate It,Hate It,Hate It,Hate It,Critical to Me & Others,Hate It,Hate It,Good Idea,Hate It,Hate It,Good Idea,Hate It,Hate It,Hate It,Hate It,Not Sure,Hate It,Hate It,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Hate It,Current Direction,Republican,"There is nothing 75% of country would support. We need to restructure social security, medicare and Medicaid or else the country will go bankrupt and have to go through austerity.  The congress needs to have courage to do the right thing.",1971,Female,White,No,Post-grad,Married,Full-time,"$250,000 - $349,999",Yes,93711,California,Own,Not very strong Republican,Did not vote for President,Donald Trump,Yes,Conservative,Most of the time,Nothing in particular,A few times a year,No,Somewhat important,Seldom,2025-05-20 19:16:16,2025-05-20 19:32:31
2259100014,1.21455962,Yes,Do not send my personal information with the file to others,No,Probably yes,Yes,Yes,Good Idea,Not Sure,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Not Sure,Good Idea,Good Idea,Hate It,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Republican,Increase spending on the health sector and provide job opportunities,1997,Female,White,No,4-year,Never married,Part-time,"$100,000 - $119,999",No,90001,California,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,Yes,Somewhat important,A few times a month,2025-05-20 21:24:30,2025-05-20 21:34:43
