caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,Healthcare 8,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2283418088,1.410053251,Yes,For them to receive spam or non relevant material,No,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Other,Not too many changes,1969,Male,White,No,Some college,Married,Full-time,"$70,000 - $79,999",No,85022,Arizona,Own,Independent,Donald Trump,Did not vote for President,Yes,Conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Seldom,2025-06-02 23:56:00,2025-06-03 0:20:53
2283834900,1.386525559,Yes,We already use such an app.,Not sure,Definitely no,No,No,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Other,Too much reliance on government to do things right.,1965,Male,White,No,Some college,Domestic / civil partnership,Retired,"$70,000 - $79,999",No,85635,Arizona,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,More than once a week,Yes,Very important,Once a day,2025-06-03 4:56:05,2025-06-03 5:10:38
2286559068,1.326261861,Not sure,I don't like telling people what to do,Not sure,Definitely no,No,No,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Other,There's too much central planning involved in this package to ever get me to support it.,1970,Male,Middle Eastern,No,4-year,Divorced,Full-time,"$70,000 - $79,999",No,85712,Arizona,Own,Independent,Jo Jorgensen,Chase Oliver,Yes,Liberal,Most of the time,Atheist,Never,No,Not at all important,Never,2025-06-04 12:51:27,2025-06-04 13:01:47
2287030134,0.5602133293,Yes,n/a,Not sure,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Not sure,,1991,Male,Asian,No,High school graduate,Never married,Full-time,Prefer not to say,No,85395,Arizona,Own,Lean Democrat,Did not vote for President,Donald Trump,Yes,Very conservative,Most of the time,Roman Catholic,Seldom,Yes,Very important,Never,2025-06-04 16:38:45,2025-06-04 16:43:21
2283463442,1.693944114,Not sure,Security and data mining,Not sure,Probably no,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Independent,"These ideas appear to me have hidden agendas and I fallen for these grand schemes before. 
Here is the solution, Require Congress do balance the budget or forfeit running in another public office for life.",1956,Male,White,No,High school graduate,Married,Retired,"$100,000 - $119,999",No,85210,Arizona,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Once a week,Yes,Very important,Once a week,2025-06-02 23:58:30,2025-06-03 0:09:03
2283646388,0.6202879378,Yes,The content of the app,Yes,Definitely yes,Yes,Yes,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1993,Male,Black,No,High school graduate,Married,Part-time,"Less than $10,000",Yes,85254,Arizona,Own,Independent,Did not vote for President,Did not vote for President,Yes,Conservative,Some of the time,Roman Catholic,Once a week,Yes,Very important,Several times a day,2025-06-03 2:17:23,2025-06-03 2:33:27
2283838452,0.4150458865,Yes,Wasting time,Not sure,Probably yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1995,Female,Hispanic,Yes,High school graduate,Never married,Full-time,"$30,000 - $39,999",Yes,85021,Arizona,Rent,Independent,Did not vote for President,Did not vote for President,No,Not sure,Hardly at all,Nothing in particular,Never,No,Somewhat important,A few times a month,2025-06-03 4:56:58,2025-06-03 5:01:33
2283897760,0.8101788975,Yes,"These surveys can be swayed on who is doing them,Most people...To be completely honest are doing them for the money,And the Democrat Party I believe have the most broke people,So the Survey is not going to be accurate...That is to say the pulse of the nation..Not all Republicans are rich either,but most are working class citizens or mothers or like myself retired...Hence why I do the Survey's..I personally would share it with my friends to even the playing field...but as I said there is more people living in Mom and Dad's basement who would do this ..Don't get me wrong I like it,But the results are definitely not accurate..if you are looking for Truth...If not people like myself see the results and mostly laugh it off, because we know what the real pulse of the nation is...We are Rolling",No,Definitely no,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Current Direction,Independent,"I say let Trump finish what he's doing and EVERYTHING will be fine,We can't keep throwing money at our problems,We need to go back and use the things that worked and dispose of any NEW ideas",1962,Male,White,No,High school graduate,Divorced,Permanently disabled,"Less than $10,000",No,85120,Arizona,Rent,Lean Republican,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Protestant,A few times a year,Yes,Very important,Once a day,2025-06-03 5:51:56,2025-06-03 6:08:19
2281160568,0.9134433515,Not sure,None,Not sure,Probably no,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Current Direction,Independent,About half I believe.,1980,Male,Hispanic,Yes,2-year,Married,Full-time,"$100,000 - $119,999",Yes,85350,Arizona,Own,Independent,Did not vote for President,Other,Yes,Conservative,Most of the time,Roman Catholic,Once a week,No,Very important,Several times a day,2025-06-03 7:00:21,2025-06-03 7:15:35
2284142782,0.4661758231,Yes,I cant think of any reservations,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,2003,Female,White,No,High school graduate,Never married,Student,"$100,000 - $119,999",No,85022,Arizona,Rent,Independent,Did not vote for President,Kamala Harris,Yes,Moderate,Some of the time,Roman Catholic,A few times a year,No,Somewhat important,A few times a week,2025-06-03 8:57:47,2025-06-03 9:27:07
2284751914,0.8610831179,Yes,No reservations,Yes,Definitely yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Grand Bargain,Independent,,1954,Female,White,No,Some college,Widowed,Retired,"$70,000 - $79,999",No,86305,Arizona,Own,Independent,Donald Trump,Donald Trump,Yes,Moderate,Most of the time,Roman Catholic,A few times a year,Yes,Very important,Several times a day,2025-06-03 15:59:15,2025-06-03 16:10:29
2285035864,0.4920593087,Yes,The money,Not sure,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Current Direction,Independent,Helping the children,1982,Male,Other,No,Some college,Divorced,Full-time,"$250,000 - $349,999",No,85201,Arizona,Rent,Independent,Did not vote for President,Did not vote for President,Don't know,Liberal,Some of the time,Something else,Never,No,Somewhat important,Once a week,2025-06-03 19:52:14,2025-06-03 19:58:18
2285035726,0.7806169913,Not sure,"I don't use aps very much, so I may not use this one to share.",Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Dislike It,Not Sure,Good Idea,Not Sure,Dislike It,Dislike It,Dislike It,Grand Bargain,Independent,,1956,Male,Two or more races,No,2-year,Married,Full-time,"$100,000 - $119,999",No,85711,Arizona,Own,Independent,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-06-03 19:51:51,2025-06-03 20:04:54
2278343180,0.1863683252,Yes,I wouldn't want to negatively influence anybody's life that is different from mine,No,Probably yes,Yes,Not sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Independent,,1980,Male,White,No,High school graduate,Never married,Full-time,"$30,000 - $39,999",No,85281,Arizona,Rent,Lean Democrat,Did not vote for President,Jill Stein,Yes,Moderate,Some of the time,Muslim,Once or twice a month,No,Very important,Several times a day,2025-06-04 4:57:14,2025-06-04 5:08:12
2282454018,1.186593745,Not sure,Not sure they would use it.,Not sure,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1946,Male,White,No,4-year,Divorced,Retired,"$50,000 - $59,999",No,85301,Arizona,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Roman Catholic,Once a week,No,Very important,Several times a day,2025-06-04 5:00:57,2025-06-04 5:12:03
2286680506,0.6219101557,Yes,I feel they might not like some of the questions and feel threatened by them,Yes,Probably yes,Yes,Yes,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Independent,,2002,Female,Asian,No,High school graduate,Never married,Full-time,"$150,000 - $199,999",No,85383,Arizona,Own,Independent,Did not vote for President,Did not vote for President,Yes,Moderate,Only now and then,Protestant,Never,No,Not too important,Never,2025-06-04 13:09:30,2025-06-04 13:12:59
2283420374,0.620185234,Not sure,I don't want to use my phone for this.,Not sure,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Dislike It,Grand Bargain,Democrat,,1961,Male,White,No,4-year,Never married,Full-time,"$100,000 - $119,999",No,85032,Arizona,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-06-03 2:55:19,2025-06-03 3:06:08
2282487496,0.4033861264,Not sure,They’ll see it as biased towards a more liberal agenda,No,Probably yes,Not sure,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Democrat,,1988,Male,White,No,Post-grad,Married,Full-time,"$120,000 - $149,999",Yes,85295,Arizona,Rent,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Atheist,Seldom,No,Not at all important,Never,2025-06-03 2:53:43,2025-06-03 4:00:36
2283858198,0.583495262,Yes,You learn something on YouGov,No,Probably yes,Yes,No,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Current Direction,Democrat,I don’t know,1997,Female,Hispanic,Yes,High school graduate,Never married,Part-time,"$10,000 - $19,999",Yes,85658,Arizona,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Nothing in particular,Never,No,Very important,Never,2025-06-03 5:14:29,2025-06-03 5:20:15
