caseid,weight,F1,F2,F3,F4,F5,F6,Economic Mobility 1,Economic Mobility 2,Economic Mobility 3,Economic Mobility 4,Economic Mobility 5,Economic Mobility 6,Economic Mobility 7,Education 1,Education 2,Education 3,Education 4,Education 5,Education 6,Education 7,Education 8,Education 9,Healthcare 1,Healthcare 2,Healthcare 3,Healthcare 4,Healthcare 5,Healthcare 6,Healthcare 7,,Energy 1,Energy 2,Energy 3,Energy 4,Energy 5,Fed Spending & Debt,Taxes 1,Taxes 2,Taxes 3,Taxes 4,Taxes 5,Taxes 6,Taxes 7,Grand Bargain or Current Direction?,pid3,What would you change to make you reconsider,birthyr,gender,race,hispanic,educ,marstat,employ,faminc_new,child18,inputzip,inputstate,ownhome,pid7,presvote20post,presvote24post,votereg,ideo5,newsint,religpew,pew_churatd,pew_bornagain,pew_religimp,pew_prayer,starttime,endtime
2360370184,0.4816489543,Not sure,Not sure,Not sure,Not sure,No,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Democrat,,1958,Female,White,No,High school graduate,Married,Part-time,Prefer not to say,No,4049,Maine,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Some of the time,Roman Catholic,Seldom,No,Somewhat important,A few times a week,2025-07-18 17:46:12,2025-07-18 18:00:27
2359983012,2.696329399,Not sure,If its have a good policy that doen't collect our data.And it is virus-free.,No,Not sure,Not sure,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Republican,,1956,Female,White,No,2-year,Married,Part-time,"$10,000 - $19,999",No,40517,Kentucky,Rent,Strong Republican,Donald Trump,Did not vote for President,Yes,Very conservative,Some of the time,Protestant,Never,Yes,Very important,Several times a day,2025-07-18 17:47:33,2025-07-18 18:00:37
2360370014,0.8408419855,Not sure,"A lot of people are bogged down with apps. So it’s not the concept that I have a problem with, it’s people being burnt out from having to download apps for everything.",Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Grand Bargain,Democrat,,1980,Female,White,No,4-year,Married,Part-time,"$200,000 - $249,999",Yes,12303,New York,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-07-18 17:45:23,2025-07-18 18:00:51
2359821340,0.4619580104,Not sure,Need more info.,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Grand Bargain,Independent,,1952,Male,White,No,Post-grad,Married,Retired,"$150,000 - $199,999",No,16037,Pennsylvania,Own,Lean Democrat,Joe Biden,Kamala Harris,Yes,Moderate,Most of the time,Agnostic,Seldom,No,Not too important,Never,2025-07-18 17:47:26,2025-07-18 18:01:25
2360374196,1.691273363,No,There are several policy issues in there I have major reservations about.,No,Probably yes,Not sure,Not sure,Good Idea,Good Idea,Not Sure,Dislike It,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Hate It,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Hate It,Not Sure,Grand Bargain,Republican,,1984,Male,White,No,Some college,Never married,Full-time,"$50,000 - $59,999",No,62521,Illinois,Own,Not very strong Republican,Joe Biden,Donald Trump,Yes,Conservative,Most of the time,Roman Catholic,Seldom,No,Not too important,A few times a month,2025-07-18 17:47:31,2025-07-18 18:01:28
2360373368,0.7905138971,Yes,"So many people are apathic right now, I did be concerned with sending them another political item.",Yes,Probably yes,Yes,Not sure,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Critical to Me & Others,Good Idea,Good Idea,Not Sure,Dislike It,Good Idea,Good Idea,Dislike It,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Good Idea,Not Sure,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Good Idea,Grand Bargain,Democrat,,1969,Female,White,No,4-year,Married,Full-time,"$120,000 - $149,999",No,97215,Oregon,Own,Not very strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Nothing in particular,Seldom,No,Not too important,Seldom,2025-07-18 17:46:38,2025-07-18 18:01:25
2360370096,0.6679048329,Not sure,None,No,Probably yes,Yes,Yes,Good Idea,Not Sure,Good Idea,Hate It,Not Sure,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Hate It,Hate It,Hate It,Critical to Me & Others,Good Idea,Dislike It,,Not Sure,Dislike It,Good Idea,Not Sure,Good Idea,Critical to Me & Others,Dislike It,Dislike It,Good Idea,Hate It,Dislike It,Dislike It,Not Sure,Grand Bargain,Democrat,,1949,Female,Two or more races,No,4-year,Divorced,Retired,"$30,000 - $39,999",No,8302,New Jersey,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Liberal,Most of the time,Protestant,Never,No,Not too important,Several times a day,2025-07-18 17:45:51,2025-07-18 18:01:31
2360369868,0.9862122691,No,nothing,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Independent,,1989,Male,Hispanic,Yes,4-year,Married,Full-time,"$70,000 - $79,999",Yes,20902,Maryland,Rent,Lean Democrat,Joe Biden,Kamala Harris,No,Moderate,Some of the time,Mormon,Once a week,No,Somewhat important,Several times a day,2025-07-18 17:44:27,2025-07-18 18:02:04
2360374138,1.340952189,Yes,Help them see what may happen in the near future,Yes,Definitely yes,Yes,Yes,Good Idea,Not Sure,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Current Direction,Independent,Being able to guarantee everyone a job so they will be able to provide for their family,1988,Female,Black,No,4-year,Married,Full-time,"$70,000 - $79,999",Yes,39046,Mississippi,Own,Independent,Did not vote for President,Kamala Harris,Yes,Moderate,Most of the time,Protestant,Seldom,Yes,Very important,Several times a day,2025-07-18 17:47:17,2025-07-18 18:02:35
2360369714,0.5570402037,Not sure,"Well, I'd have to study it a bit further before I jump on the band wagon, so to speak",Yes,Definitely yes,Not sure,Yes,Good Idea,Good Idea,Good Idea,Dislike It,Good Idea,Hate It,Not Sure,Good Idea,Good Idea,Good Idea,Dislike It,Not Sure,Hate It,Good Idea,Critical to Me & Others,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Critical to Me & Others,Good Idea,Critical to Me & Others,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Grand Bargain,Republican,,1962,Male,White,No,2-year,Married,Retired,"$120,000 - $149,999",No,29102,South Carolina,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Protestant,Once or twice a month,Yes,Somewhat important,Several times a day,2025-07-18 17:43:47,2025-07-18 18:04:22
2359954258,0.6312122678,Not sure,if they would be interested in learning about it,No,Probably yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Grand Bargain,Republican,,1958,Female,White,No,High school graduate,Widowed,Full-time,"$20,000 - $29,999",No,43076,Ohio,Own,Strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,No,Not at all important,Never,2025-07-18 17:44:02,2025-07-18 18:04:45
2360371470,0.4741758905,Yes,that a few of them might not be update enough to answer the questions,Not sure,Probably yes,Yes,Not sure,Good Idea,Good Idea,Dislike It,Dislike It,Good Idea,Good Idea,Dislike It,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Hate It,Critical to Me & Others,Good Idea,Not Sure,Dislike It,Not Sure,Dislike It,Good Idea,Good Idea,Not Sure,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,,Dislike It,Not Sure,Dislike It,Not Sure,Critical to Me & Others,Dislike It,Not Sure,Dislike It,Not Sure,Dislike It,Not Sure,Good Idea,Not Sure,Current Direction,Independent,I think we need to give thecurrent congress a chance,1952,Male,White,No,High school graduate,Married,Permanently disabled,"$60,000 - $69,999",No,15068,Pennsylvania,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Very conservative,Most of the time,Nothing in particular,Never,Yes,Somewhat important,Several times a day,2025-07-18 17:46:22,2025-07-18 18:07:18
2359838192,1.920079958,Yes,none,Yes,Probably no,No,Yes,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Hate It,,Hate It,Hate It,Hate It,Hate It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,Current Direction,Other,far too broad and your solutions only add to graft. be specific and have a monthly accountability ledger publicized. show what dollars where where. can no longer even contribute to charities because our complete system is corrupt. give everything back to the individual states except national defense and foreign policy. all education should be state responsibility. no federal dollars. if that state is poorly run it'll right itself or lose population. want more? i have a program that would fix the whole damn thing. email me if you truly care. politics = inherently evil and breeds only more evil.,1952,Male,White,No,Some college,Married,Retired,"$30,000 - $39,999",No,35613,Alabama,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Something else,Seldom,No,Somewhat important,Several times a day,2025-07-18 17:45:48,2025-07-18 18:08:11
2359935578,0.8883083313,No,I wouldn't insult my friends by sending them an app with some of these absurd policy proposals.,No,Definitely no,No,No,Good Idea,Not Sure,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Good Idea,Hate It,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Dislike It,Not Sure,Good Idea,Critical to Me & Others,Dislike It,,Not Sure,Not Sure,Critical to Me & Others,Dislike It,Not Sure,Critical to Me & Others,Not Sure,Dislike It,Hate It,Good Idea,Good Idea,Hate It,Good Idea,Current Direction,Democrat,"Raising the retirement age is a non-starter, and repealing energy subsidies whose costs exceeds benefits ignores the potential in funding new and developing technology. Giving the federal government free rein to build pipelines would be disastrous to low-income communities. They aren't going to run those through upper class neighborhoods. This center-right nonsense is exactly the kind of capitulation that guided us into the mess we're in now, but it's dressed up with minor ""wins"" like the right to form unions and federal negotiation for medication. Keep it.",1977,Male,White,No,4-year,Married,Full-time,"$120,000 - $149,999",No,28217,North Carolina,Own,Strong Democrat,Joe Biden,Kamala Harris,Yes,Very liberal,Most of the time,Agnostic,Never,No,Not at all important,Never,2025-07-18 17:43:35,2025-07-18 18:11:35
2360372958,0.8914120669,Yes,Further cynicism and more division,No,Not sure,Not sure,Not sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Not Sure,Dislike It,Good Idea,Hate It,Good Idea,Good Idea,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Grand Bargain,Independent,,1980,Female,Black,No,Post-grad,Married,Full-time,"$100,000 - $119,999",No,20740,Maryland,Rent,Independent,Joe Biden,Did not vote for President,Yes,Moderate,Most of the time,Protestant,Once a week,Yes,Very important,Several times a day,2025-07-18 17:46:35,2025-07-18 18:12:43
2360017420,0.6054068233,No,I do not share,No,Probably yes,Yes,Not sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Grand Bargain,Other,,1941,Male,White,No,Post-grad,Married,Retired,"$100,000 - $119,999",No,80122,Colorado,Own,Lean Republican,Donald Trump,Donald Trump,Yes,Conservative,Most of the time,Protestant,Seldom,No,Very important,Several times a day,2025-07-18 17:43:53,2025-07-18 18:16:58
2360369806,0.4950686313,Yes,None,Yes,Definitely yes,Yes,Yes,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Critical to Me & Others,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Critical to Me & Others,Grand Bargain,Republican,,1957,Male,White,No,Post-grad,Divorced,Part-time,"$20,000 - $29,999",No,77550,Texas,Rent,Not very strong Republican,Donald Trump,Donald Trump,Yes,Very conservative,Some of the time,Protestant,More than once a week,Yes,Very important,Several times a day,2025-07-18 17:44:08,2025-07-18 18:17:54
2360369486,0.6498098694,No,This just sounds like SSDD to me.,No,Probably yes,No,No,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Hate It,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Dislike It,Not Sure,,Not Sure,Not Sure,Not Sure,Not Sure,Not Sure,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Good Idea,Dislike It,Current Direction,Other,"Our education system began to truly fail when no child got left behind. We started teaching to a standardized test, and you wonder why we have generations of standardized people now. We need to bring back elective classes, and civics should be required, as well as ethics. 

 We are the only industrialized nation with no health care system for its citizens. My niece had a baby, should be a joy,  but what it is.....$18,137 and some change.....after the insurance pays their part. My aunt is Canadian, and she never paid for any of my cousins to be born, or for almost anything else. We need universal health care, raise the medicare tax and pay for it. 

 Fossil fuel use is destroying our planet and we need to become independent of it now. I would like to have hundred of regulations reimposed, because I care more about my grandchildren being able to breathe and having clean water. Or even better, healthy soil to grow food in. Pipelines and high power lines should be approved by citizens, not governmental bodies. They both bring scars, muck up the scenery, and have the potential to kill you. Though, I think you really are onto something with the well capping, only I think the wells need to be closed and equipment recycled or reused elsewhere, until it all wears out and then we just don't replace it. Stop fracking!

You cannot force people to take better care of themselves when our government has made us fat and complacent by allowing us to eat processed garbage for decades. Other countries, that actually care for their people do not allow companies like Frito Lay and Pepsi to sell their products in their markets. So, why are American companies making a healthier version and selling it abroad and not here? Because our government allows us to be poisoned. 

Force people to work for their welfare, sure, but not for minimum wage. There is no living wage in this country. How about salary caps? Get rid of wage gaps. Oh, or my absolute favorite....if the company does not make a large enough profit to pay your bonus, you don't get to close and sell a facility to get the money. Corporate greed is the same as political agenda. You also have a political agenda. Or at least a monetary one. 

I don't have any money in the stock market. I do not invest at all. Because I believe with all my heart and soul that you absolutely cannot be part of the solution when you are feeding into the problem. And, I am not sure why, but the second amendment, is a huge issue for me. I assume it would be a huge issue for everyone. Gun control....hit what the heck you aim at. Firearm ownership regulations, all for those.",1970,Female,White,No,2-year,Divorced,Permanently disabled,"$40,000 - $49,999",No,43723,Ohio,Other,Independent,Joe Biden,Kamala Harris,Yes,Moderate,Some of the time,Something else,Never,No,Not at all important,Never,2025-07-18 17:42:43,2025-07-18 18:21:40
